Param hash,Model,Scenario,Region,Damage quantile,SLR quantile,SLR adaptation,Target,Discounting,Variable,Unit,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
432f5f581,MIMOSA,experiment_1.1_with_mitig,RUS,5,5,with,rcp26,medium,Emissions|CO2,Mt CO2/yr,,,1878.2,1520.24,1502.2,1502.8,1429.32,1181.01,927.835,711.067,580.256,495.212,422.692,359.48,310.548,275.54,227.033,172.916,164.955
432f5f581,MIMOSA,experiment_1.1_with_mitig,SAF,5,5,with,rcp26,medium,Emissions|CO2,Mt CO2/yr,,,507.151,390.739,379.282,375.308,360.412,299.142,224.266,142.829,84.1312,40.12,4.03477,-24.0072,-46.7398,-67.4173,-95.7383,-126.099,-135.503
432f5f581,MIMOSA,experiment_1.1_with_mitig,SEAS,5,5,with,rcp26,medium,Emissions|CO2,Mt CO2/yr,,,1514.17,1424.95,1560.17,1651.0,1617.78,1371.59,1118.8,907.555,759.538,630.4,515.569,423.195,333.619,236.277,108.843,-26.2207,-78.7931
432f5f581,MIMOSA,experiment_1.1_with_mitig,STAN,5,5,with,rcp26,medium,Emissions|CO2,Mt CO2/yr,,,485.141,438.816,445.341,444.747,418.123,351.059,295.675,264.235,244.532,219.815,205.044,212.01,220.306,212.981,192.138,171.779,168.213
432f5f581,MIMOSA,experiment_1.1_with_mitig,TUR,5,5,with,rcp26,medium,Emissions|CO2,Mt CO2/yr,,,435.783,378.758,388.109,391.408,376.65,326.333,275.343,227.433,194.038,166.799,142.211,122.26,105.964,90.9674,67.7229,41.4485,34.9259
432f5f581,MIMOSA,experiment_1.1_with_mitig,UKR,5,5,with,rcp26,medium,Emissions|CO2,Mt CO2/yr,,,403.864,310.464,304.804,331.25,344.353,292.688,229.601,175.673,137.794,105.64,78.5488,58.9106,43.9511,30.7939,13.5406,-4.58389,-9.83975
432f5f581,MIMOSA,experiment_1.1_with_mitig,USA,5,5,with,rcp26,medium,Emissions|CO2,Mt CO2/yr,,,5393.82,3120.47,2741.57,2687.24,2528.37,1811.21,1065.66,422.461,43.3333,-194.276,-363.64,-473.76,-551.753,-625.536,-758.666,-905.115,-897.453
432f5f581,MIMOSA,experiment_1.1_with_mitig,WAF,5,5,with,rcp26,medium,Emissions|CO2,Mt CO2/yr,,,1817.0,2289.18,2594.7,2329.38,1913.68,1686.26,1420.72,949.342,630.985,550.788,520.296,431.476,271.866,33.6397,-365.227,-910.656,-1334.81
432f5f581,MIMOSA,experiment_1.1_with_mitig,WEU,5,5,with,rcp26,medium,Emissions|CO2,Mt CO2/yr,,,3131.74,2094.2,1896.24,1840.41,1778.46,1522.23,1232.26,925.245,703.04,528.589,384.07,276.405,187.862,102.977,-23.6013,-166.367,-201.189
432f5f581,MIMOSA,experiment_1.1_with_mitig,World,5,5,with,rcp26,medium,Emissions|CO2,Mt CO2/yr,,,42817.275,33010.814,32851.789,33497.871,32461.142,26389.58,19524.2978,13139.3387,9157.504,6542.6226,4439.2512,2739.60681,1273.6147,-171.9983,-2502.5256,-5383.18869,-6569.71495
432f5f581,MIMOSA,experiment_1.1_with_mitig,BRA,5,5,with,rcp26,medium,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,-0.00312,-0.00651,-0.01025,-0.01416,-0.01749,-0.02002,-0.02171,-0.02285,-0.02361,-0.02407,-0.02428,-0.02427,-0.02404,-0.02346,-0.02245,-0.02127
432f5f581,MIMOSA,experiment_1.1_with_mitig,CAN,5,5,with,rcp26,medium,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00064,0.00134,0.00209,0.00289,0.00362,0.00427,0.00483,0.00531,0.00575,0.00615,0.00652,0.00686,0.00716,0.00742,0.00762,0.00779
432f5f581,MIMOSA,experiment_1.1_with_mitig,CEU,5,5,with,rcp26,medium,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00035,0.00074,0.00116,0.0016,0.00197,0.00227,0.00247,0.00262,0.00272,0.00279,0.00284,0.00286,0.00286,0.00282,0.00274,0.00264
432f5f581,MIMOSA,experiment_1.1_with_mitig,CHN,5,5,with,rcp26,medium,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,-0.00016,-0.0003,-0.00042,-0.0005,-0.00045,-0.00028,-1e-05,0.00034,0.00072,0.00113,0.00157,0.00202,0.00249,0.00299,0.00353,0.00407
432f5f581,MIMOSA,experiment_1.1_with_mitig,EAF,5,5,with,rcp26,medium,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00209,0.00434,0.0068,0.00935,0.01148,0.01305,0.01403,0.01464,0.015,0.01514,0.01512,0.01495,0.01463,0.01407,0.01323,0.01228
432f5f581,MIMOSA,experiment_1.1_with_mitig,INDIA,5,5,with,rcp26,medium,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,-0.00022,-0.00045,-0.00072,-0.00099,-0.00119,-0.00128,-0.00126,-0.00118,-0.00105,-0.00088,-0.00069,-0.00047,-0.00023,5e-05,0.00038,0.00072
432f5f581,MIMOSA,experiment_1.1_with_mitig,INDO,5,5,with,rcp26,medium,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00028,0.00057,0.00086,0.00118,0.0017,0.00246,0.00344,0.00455,0.00575,0.00701,0.00831,0.00965,0.01103,0.01246,0.01397,0.01549
432f5f581,MIMOSA,experiment_1.1_with_mitig,JAP,5,5,with,rcp26,medium,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00062,0.00131,0.00208,0.0029,0.00367,0.00436,0.00495,0.00547,0.00594,0.00637,0.00676,0.00711,0.00744,0.00771,0.00791,0.00809
432f5f581,MIMOSA,experiment_1.1_with_mitig,KOR,5,5,with,rcp26,medium,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00112,0.00231,0.00359,0.00492,0.00612,0.00715,0.008,0.00872,0.00936,0.00993,0.01044,0.0109,0.0113,0.01162,0.01183,0.01199
432f5f581,MIMOSA,experiment_1.1_with_mitig,ME,5,5,with,rcp26,medium,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,-0.0,0.00039,0.00081,0.00124,0.0017,0.00218,0.00267,0.00317,0.00367,0.00418,0.00468,0.00518,0.00567,0.00616,0.00664,0.00712,0.00758
432f5f581,MIMOSA,experiment_1.1_with_mitig,MEX,5,5,with,rcp26,medium,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,-0.00312,-0.00651,-0.01025,-0.01416,-0.01749,-0.02002,-0.02171,-0.02285,-0.02361,-0.02407,-0.02428,-0.02427,-0.02404,-0.02346,-0.02245,-0.02127
432f5f581,MIMOSA,experiment_1.1_with_mitig,NAF,5,5,with,rcp26,medium,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,-0.00048,-0.00108,-0.00183,-0.00266,-0.00324,-0.00348,-0.00335,-0.00298,-0.00245,-0.00179,-0.00103,-0.00019,0.00074,0.00182,0.00307,0.00437
432f5f581,MIMOSA,experiment_1.1_with_mitig,OCE,5,5,with,rcp26,medium,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,-0.00013,-0.0003,-0.00052,-0.00076,-0.00092,-0.00095,-0.00086,-0.00069,-0.00046,-0.00018,0.00013,0.00046,0.00083,0.00125,0.00172,0.00222
432f5f581,MIMOSA,experiment_1.1_with_mitig,R5.2ASIA,5,5,with,rcp26,medium,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,1e-05,1e-05,2e-05,5e-05,0.00017,0.0004,0.00073,0.00111,0.00152,0.00196,0.00242,0.0029,0.00338,0.00388,0.00441,0.00494
432f5f581,MIMOSA,experiment_1.1_with_mitig,R5.2LAM,5,5,with,rcp26,medium,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,-0.00312,-0.00651,-0.01025,-0.01416,-0.01749,-0.02002,-0.02171,-0.02285,-0.02361,-0.02407,-0.02428,-0.02427,-0.02404,-0.02346,-0.02245,-0.02127
432f5f581,MIMOSA,experiment_1.1_with_mitig,R5.2MAF,5,5,with,rcp26,medium,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00083,0.00178,0.00289,0.00416,0.00547,0.00672,0.00782,0.00878,0.00961,0.0103,0.01084,0.01124,0.01148,0.0115,0.01126,0.01086
432f5f581,MIMOSA,experiment_1.1_with_mitig,R5.2OECD,5,5,with,rcp26,medium,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,-0.0,0.00042,0.00089,0.00139,0.00191,0.00237,0.00275,0.00305,0.00328,0.00348,0.00365,0.00379,0.00391,0.00401,0.00407,0.00409,0.00409
432f5f581,MIMOSA,experiment_1.1_with_mitig,R5.2REF,5,5,with,rcp26,medium,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00024,0.00049,0.00076,0.00103,0.00129,0.00152,0.00173,0.00192,0.0021,0.00227,0.00243,0.00259,0.00273,0.00286,0.00298,0.00308
432f5f581,MIMOSA,experiment_1.1_with_mitig,RCAM,5,5,with,rcp26,medium,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,-0.00312,-0.00651,-0.01025,-0.01416,-0.01749,-0.02002,-0.02171,-0.02285,-0.02361,-0.02407,-0.02428,-0.02427,-0.02404,-0.02346,-0.02245,-0.02127
432f5f581,MIMOSA,experiment_1.1_with_mitig,RSAF,5,5,with,rcp26,medium,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00209,0.00434,0.0068,0.00935,0.01148,0.01305,0.01403,0.01464,0.015,0.01514,0.01512,0.01495,0.01463,0.01407,0.01323,0.01228
432f5f581,MIMOSA,experiment_1.1_with_mitig,RSAM,5,5,with,rcp26,medium,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,-0.00312,-0.00651,-0.01025,-0.01416,-0.01749,-0.02002,-0.02171,-0.02285,-0.02361,-0.02407,-0.02428,-0.02427,-0.02404,-0.02346,-0.02245,-0.02127
432f5f581,MIMOSA,experiment_1.1_with_mitig,RSAS,5,5,with,rcp26,medium,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.0005,0.00101,0.00157,0.00212,0.00259,0.00295,0.0032,0.00337,0.00349,0.00358,0.00363,0.00366,0.00365,0.0036,0.0035,0.00338
432f5f581,MIMOSA,experiment_1.1_with_mitig,RUS,5,5,with,rcp26,medium,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00024,0.00049,0.00076,0.00103,0.00129,0.00152,0.00173,0.00192,0.0021,0.00227,0.00243,0.00259,0.00273,0.00286,0.00298,0.00308
432f5f581,MIMOSA,experiment_1.1_with_mitig,SAF,5,5,with,rcp26,medium,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00144,0.00304,0.00486,0.00681,0.00857,0.01002,0.01112,0.01199,0.0127,0.01326,0.01372,0.01407,0.01432,0.01442,0.01431,0.01413
432f5f581,MIMOSA,experiment_1.1_with_mitig,SEAS,5,5,with,rcp26,medium,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00028,0.00057,0.00086,0.00118,0.0017,0.00246,0.00344,0.00455,0.00575,0.00701,0.00831,0.00965,0.01103,0.01246,0.01397,0.01549
432f5f581,MIMOSA,experiment_1.1_with_mitig,STAN,5,5,with,rcp26,medium,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00024,0.00049,0.00076,0.00103,0.00129,0.00152,0.00173,0.00192,0.0021,0.00227,0.00243,0.00259,0.00273,0.00286,0.00298,0.00308
432f5f581,MIMOSA,experiment_1.1_with_mitig,TUR,5,5,with,rcp26,medium,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,-0.0,0.00039,0.00081,0.00124,0.0017,0.00218,0.00267,0.00317,0.00367,0.00418,0.00468,0.00518,0.00567,0.00616,0.00664,0.00712,0.00758
432f5f581,MIMOSA,experiment_1.1_with_mitig,UKR,5,5,with,rcp26,medium,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00024,0.00049,0.00076,0.00103,0.00129,0.00152,0.00173,0.00192,0.0021,0.00227,0.00243,0.00259,0.00273,0.00286,0.00298,0.00308
432f5f581,MIMOSA,experiment_1.1_with_mitig,USA,5,5,with,rcp26,medium,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,-0.0,0.0006,0.00125,0.00196,0.0027,0.00336,0.00391,0.00433,0.00467,0.00496,0.0052,0.00541,0.00557,0.0057,0.00578,0.00579,0.00578
432f5f581,MIMOSA,experiment_1.1_with_mitig,WAF,5,5,with,rcp26,medium,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00209,0.00434,0.0068,0.00935,0.01148,0.01305,0.01403,0.01464,0.015,0.01514,0.01512,0.01495,0.01463,0.01407,0.01323,0.01228
432f5f581,MIMOSA,experiment_1.1_with_mitig,WEU,5,5,with,rcp26,medium,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00025,0.00053,0.00084,0.00117,0.00146,0.00168,0.00184,0.00195,0.00203,0.00209,0.00212,0.00214,0.00214,0.00211,0.00204,0.00196
432f5f581,MIMOSA,experiment_1.1_with_mitig,World,5,5,with,rcp26,medium,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,-4e-05,-8e-05,-0.00013,-0.00015,-9e-05,8e-05,0.00035,0.00069,0.00109,0.00152,0.00196,0.00241,0.00284,0.00327,0.00366,0.00399
432f5f581,MIMOSA,experiment_1.1_with_mitig,BRA,5,5,with,rcp26,medium,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00017,0.00035,0.00053,0.00073,0.00093,0.00114,0.00135,0.00156,0.00177,0.00198,0.00219,0.0024,0.0026,0.0028,0.003,0.00319
432f5f581,MIMOSA,experiment_1.1_with_mitig,CAN,5,5,with,rcp26,medium,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00026,0.00053,0.00081,0.0011,0.00141,0.00172,0.00204,0.00236,0.00268,0.003,0.00332,0.00363,0.00394,0.00424,0.00454,0.00483
432f5f581,MIMOSA,experiment_1.1_with_mitig,CEU,5,5,with,rcp26,medium,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,5e-05,0.00011,0.00015,0.00019,0.00022,0.00024,0.00026,0.00027,0.00027,0.00028,0.00028,0.00028,0.00028,0.00028,0.00028,0.00028
432f5f581,MIMOSA,experiment_1.1_with_mitig,CHN,5,5,with,rcp26,medium,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00039,0.0008,0.00123,0.00167,0.00214,0.00262,0.0031,0.00359,0.00407,0.00456,0.00504,0.00551,0.00598,0.00644,0.00689,0.00733
432f5f581,MIMOSA,experiment_1.1_with_mitig,EAF,5,5,with,rcp26,medium,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,-0.00025,-0.00051,-0.00079,-0.00107,-0.00137,-0.00168,-0.00199,-0.0023,-0.00262,-0.00293,-0.00323,-0.00354,-0.00384,-0.00413,-0.00442,-0.00471
432f5f581,MIMOSA,experiment_1.1_with_mitig,INDIA,5,5,with,rcp26,medium,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.0002,0.00041,0.00062,0.00085,0.00109,0.00133,0.00158,0.00182,0.00207,0.00232,0.00256,0.0028,0.00304,0.00327,0.0035,0.00373
432f5f581,MIMOSA,experiment_1.1_with_mitig,INDO,5,5,with,rcp26,medium,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00114,0.00233,0.00359,0.0049,0.00626,0.00766,0.00908,0.0105,0.01192,0.01334,0.01474,0.01612,0.01749,0.01884,0.02016,0.02146
432f5f581,MIMOSA,experiment_1.1_with_mitig,JAP,5,5,with,rcp26,medium,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00027,0.00056,0.00086,0.00117,0.00149,0.00183,0.00216,0.0025,0.00284,0.00318,0.00351,0.00384,0.00417,0.00449,0.00481,0.00512
432f5f581,MIMOSA,experiment_1.1_with_mitig,KOR,5,5,with,rcp26,medium,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00034,0.00069,0.00107,0.00146,0.00186,0.00228,0.0027,0.00312,0.00355,0.00397,0.00438,0.0048,0.0052,0.0056,0.006,0.00638
432f5f581,MIMOSA,experiment_1.1_with_mitig,ME,5,5,with,rcp26,medium,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00041,0.00083,0.00128,0.00175,0.00223,0.00273,0.00324,0.00375,0.00425,0.00476,0.00526,0.00575,0.00624,0.00672,0.00719,0.00765
432f5f581,MIMOSA,experiment_1.1_with_mitig,MEX,5,5,with,rcp26,medium,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00017,0.00035,0.00053,0.00073,0.00093,0.00114,0.00135,0.00156,0.00177,0.00198,0.00219,0.0024,0.0026,0.0028,0.003,0.00319
432f5f581,MIMOSA,experiment_1.1_with_mitig,NAF,5,5,with,rcp26,medium,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00077,0.00157,0.00241,0.0033,0.00421,0.00515,0.00611,0.00707,0.00802,0.00897,0.00992,0.01085,0.01177,0.01268,0.01357,0.01444
432f5f581,MIMOSA,experiment_1.1_with_mitig,OCE,5,5,with,rcp26,medium,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.0003,0.00062,0.00095,0.0013,0.00166,0.00203,0.00241,0.00279,0.00317,0.00354,0.00392,0.00428,0.00465,0.00501,0.00536,0.0057
432f5f581,MIMOSA,experiment_1.1_with_mitig,R5.2ASIA,5,5,with,rcp26,medium,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00041,0.00085,0.00131,0.00179,0.00228,0.00279,0.0033,0.0038,0.0043,0.00478,0.00525,0.00571,0.00616,0.00659,0.00701,0.00741
432f5f581,MIMOSA,experiment_1.1_with_mitig,R5.2LAM,5,5,with,rcp26,medium,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00017,0.00035,0.00053,0.00073,0.00093,0.00114,0.00135,0.00156,0.00177,0.00198,0.00219,0.0024,0.0026,0.0028,0.003,0.00319
432f5f581,MIMOSA,experiment_1.1_with_mitig,R5.2MAF,5,5,with,rcp26,medium,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00026,0.0005,0.00072,0.0009,0.00103,0.00109,0.00108,0.00102,0.0009,0.00073,0.00052,0.00028,2e-05,-0.00025,-0.00053,-0.0008
432f5f581,MIMOSA,experiment_1.1_with_mitig,R5.2OECD,5,5,with,rcp26,medium,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,9e-05,0.00019,0.0003,0.00041,0.00053,0.00065,0.00077,0.00089,0.00101,0.00112,0.00124,0.00136,0.00147,0.00158,0.00169,0.0018
432f5f581,MIMOSA,experiment_1.1_with_mitig,R5.2REF,5,5,with,rcp26,medium,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00012,0.00025,0.00038,0.00052,0.00066,0.00081,0.00096,0.00111,0.00126,0.00141,0.00156,0.00171,0.00185,0.00199,0.00213,0.00227
432f5f581,MIMOSA,experiment_1.1_with_mitig,RCAM,5,5,with,rcp26,medium,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00017,0.00035,0.00053,0.00073,0.00093,0.00114,0.00135,0.00156,0.00177,0.00198,0.00219,0.0024,0.0026,0.0028,0.003,0.00319
432f5f581,MIMOSA,experiment_1.1_with_mitig,RSAF,5,5,with,rcp26,medium,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,-0.00025,-0.00051,-0.00079,-0.00107,-0.00137,-0.00168,-0.00199,-0.0023,-0.00262,-0.00293,-0.00323,-0.00354,-0.00384,-0.00413,-0.00442,-0.00471
432f5f581,MIMOSA,experiment_1.1_with_mitig,RSAM,5,5,with,rcp26,medium,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00017,0.00035,0.00053,0.00073,0.00093,0.00114,0.00135,0.00156,0.00177,0.00198,0.00219,0.0024,0.0026,0.0028,0.003,0.00319
432f5f581,MIMOSA,experiment_1.1_with_mitig,RSAS,5,5,with,rcp26,medium,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
