Param hash,Model,Scenario,Region,Damage quantile,SLR quantile,SLR adaptation,Target,Discounting,Variable,Unit,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
05a973a15,MIMOSA,experiment_1.1_with_mitig,MEX,5,5,with,rcp26,medium,Emissions|CO2,Mt CO2/yr,,,572.878,416.22900000000004,412.935,442.983,449.621,363.48900000000003,258.59,159.26399999999998,88.7773,33.154500000000006,-17.6749,-60.898399999999995,-98.0463,-133.412,-182.64600000000002,-240.891,-271.10699999999997
05a973a15,MIMOSA,experiment_1.1_with_mitig,NAF,5,5,with,rcp26,medium,Emissions|CO2,Mt CO2/yr,,,583.268,558.439,594.465,625.512,628.509,575.889,524.5790000000001,491.81399999999996,480.871,473.656,459.864,441.633,424.126,409.308,382.441,348.83599999999996,347.271
05a973a15,MIMOSA,experiment_1.1_with_mitig,OCE,5,5,with,rcp26,medium,Emissions|CO2,Mt CO2/yr,,,388.396,210.47199999999998,188.066,211.415,224.439,152.387,61.5003,-13.1759,-53.882,-88.3215,-120.694,-136.217,-142.774,-156.64700000000002,-183.333,-212.022,-223.66400000000002
05a973a15,MIMOSA,experiment_1.1_with_mitig,R5.2ASIA,5,5,with,rcp26,medium,Emissions|CO2,Mt CO2/yr,,,19614.708254106165,15583.876523193792,15678.006142012306,16076.7953748745,15571.314657298932,12536.57086370102,9237.7922704036,6257.187525944348,4353.643437737946,3019.553950183326,1928.4513703828738,1110.027441998766,454.5784514550544,-181.8200658670641,-1174.796001028849,-2312.2176398639076,-2652.698136649076
05a973a15,MIMOSA,experiment_1.1_with_mitig,R5.2LAM,5,5,with,rcp26,medium,Emissions|CO2,Mt CO2/yr,,,3835.125830904239,2591.1706945975625,2506.2990301500868,2616.090174226148,2597.5528456817783,1923.9028880597018,1026.7070989905321,175.84495651828826,-323.87681917245277,-667.240127154544,-1003.8842037480147,-1351.1191073578132,-1654.7094413863379,-1850.982228716477,-2082.985536837527,-2401.6099850623655,-2577.5127107084422
05a973a15,MIMOSA,experiment_1.1_with_mitig,R5.2MAF,5,5,with,rcp26,medium,Emissions|CO2,Mt CO2/yr,,,5690.409240973816,5617.4658678625,6089.516813612411,6249.070227139196,6065.122482776571,5366.703112753337,4453.149534105634,3442.742201998763,2826.453599465281,2591.423035763498,2463.157292966088,2312.950625572522,2093.3811876297436,1757.8470817373045,1102.2722989089993,179.50959648900843,-414.2945841253708
05a973a15,MIMOSA,experiment_1.1_with_mitig,R5.2OECD,5,5,with,rcp26,medium,Emissions|CO2,Mt CO2/yr,,,10906.940643345126,6946.624474999873,6323.608775399683,6275.258404826334,6033.698876488736,4736.231066146697,3352.342644274107,2111.4972457931976,1331.0056074052968,783.4683518357257,343.7713161590535,35.730645386264534,-196.16095704041828,-418.1101109038064,-781.4256893281338,-1190.5690860262741,-1250.0138009688949
05a973a15,MIMOSA,experiment_1.1_with_mitig,R5.2REF,5,5,with,rcp26,medium,Emissions|CO2,Mt CO2/yr,,,2767.2049999999995,2269.4719999999998,2252.227,2278.602,2191.56,1824.632,1453.2050000000002,1151.383,962.998,822.121,707.7561,632.1824,576.8484000000001,521.5649,435.17229999999995,342.76223,326.03999
05a973a15,MIMOSA,experiment_1.1_with_mitig,RCAM,5,5,with,rcp26,medium,Emissions|CO2,Mt CO2/yr,,,302.334,244.705,246.879,256.375,261.85999999999996,240.013,208.57999999999998,166.458,127.27,87.28710000000001,43.836600000000004,1.3089899999999999,-40.3618,-83.7787,-141.814,-206.71200000000002,-242.90200000000002
05a973a15,MIMOSA,experiment_1.1_with_mitig,RSAF,5,5,with,rcp26,medium,Emissions|CO2,Mt CO2/yr,,,786.528,624.648,671.134,962.705,1185.09,1026.1299999999999,743.619,553.02,477.47,476.89,506.563,537.811,551.201,536.571,481.084,396.132,350.613
05a973a15,MIMOSA,experiment_1.1_with_mitig,RSAM,5,5,with,rcp26,medium,Emissions|CO2,Mt CO2/yr,,,1383.48,954.757,916.553,895.678,847.953,621.262,275.163,-89.5012,-307.653,-467.66999999999996,-626.885,-773.802,-896.6460000000001,-988.2919999999999,-1098.56,-1231.35,-1298.27
05a973a15,MIMOSA,experiment_1.1_with_mitig,RSAS,5,5,with,rcp26,medium,Emissions|CO2,Mt CO2/yr,,,417.04400000000004,464.57,562.2570000000001,665.617,762.9129999999999,814.8570000000001,852.994,877.122,900.799,908.7570000000001,899.572,885.3180000000001,862.2379999999999,820.644,714.472,554.378,474.99
05a973a15,MIMOSA,experiment_1.1_with_mitig,RUS,5,5,with,rcp26,medium,Emissions|CO2,Mt CO2/yr,,,1878.2,1520.2,1502.1,1502.6399999999999,1429.13,1180.89,927.8610000000001,711.299,580.484,496.135,423.622,360.574,311.757,276.86,228.486,174.47899999999998,166.543
05a973a15,MIMOSA,experiment_1.1_with_mitig,SAF,5,5,with,rcp26,medium,Emissions|CO2,Mt CO2/yr,,,507.151,390.73,379.26300000000003,375.278,360.371,299.103,224.23399999999998,142.807,84.0225,40.207,4.02272,-24.0439,-46.822,-67.5659,-95.9773,-126.453,-135.97899999999998
05a973a15,MIMOSA,experiment_1.1_with_mitig,SEAS,5,5,with,rcp26,medium,Emissions|CO2,Mt CO2/yr,,,1514.17,1425.45,1561.3799999999999,1653.04,1620.58,1374.64,1121.68,909.829,760.713,631.088,514.475,420.225,328.399,228.577,97.6743,-42.1451,-98.8991
05a973a15,MIMOSA,experiment_1.1_with_mitig,STAN,5,5,with,rcp26,medium,Emissions|CO2,Mt CO2/yr,,,485.14099999999996,438.816,445.34000000000003,444.74399999999997,418.122,351.084,295.739,264.358,244.675,220.125,205.38,212.457,220.87300000000002,213.626,192.841,172.543,169.013
05a973a15,MIMOSA,experiment_1.1_with_mitig,TUR,5,5,with,rcp26,medium,Emissions|CO2,Mt CO2/yr,,,435.78299999999996,378.789,388.179,391.52,376.803,326.521,275.55400000000003,227.653,194.19400000000002,167.103,142.429,122.447,106.098,91.02059999999999,67.6348,41.1738,34.5204
05a973a15,MIMOSA,experiment_1.1_with_mitig,UKR,5,5,with,rcp26,medium,Emissions|CO2,Mt CO2/yr,,,403.864,310.456,304.787,331.218,344.308,292.65799999999996,229.605,175.726,137.839,105.86099999999999,78.7541,59.1514,44.218399999999995,31.0789,13.8453,-4.2597700000000005,-9.51601
05a973a15,MIMOSA,experiment_1.1_with_mitig,USA,5,5,with,rcp26,medium,Emissions|CO2,Mt CO2/yr,,,5393.82,3120.0899999999997,2740.86,2686.19,2527.0299999999997,1809.97,1064.79,422.091,42.736799999999995,-193.054,-362.648,-472.426,-550.156,-623.73,-756.617,-902.84,-895.159
05a973a15,MIMOSA,experiment_1.1_with_mitig,WAF,5,5,with,rcp26,medium,Emissions|CO2,Mt CO2/yr,,,1817.0,2288.83,2593.8500000000004,2328.16,1912.28,1684.8000000000002,1419.47,948.7489999999999,630.784,551.728,522.377,435.718,279.106,44.8618,-348.165,-885.703,-1302.21
05a973a15,MIMOSA,experiment_1.1_with_mitig,WEU,5,5,with,rcp26,medium,Emissions|CO2,Mt CO2/yr,,,3131.7400000000002,2094.0,1895.87,1839.85,1777.74,1521.58,1231.9,925.3829999999999,703.3249999999999,530.405,386.125,279.143,191.23100000000002,106.881,-19.0175,-160.911,-195.157
05a973a15,MIMOSA,experiment_1.1_with_mitig,World,5,5,with,rcp26,medium,Emissions|CO2,Mt CO2/yr,,,42817.274999999994,33010.80500000001,32851.788,33497.87299999998,32461.16399999999,26389.57100000001,19524.3003,13139.330000000002,9150.617899999992,6549.514700000001,4439.248390000001,2739.604590000001,1273.6203999999998,-171.9965999999999,-2502.5192,-5383.181770000001,-6569.711809999993
05a973a15,MIMOSA,experiment_1.1_with_mitig,BRA,5,5,with,rcp26,medium,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,-0.00318752,-0.00664633,-0.0104676,-0.014454300000000002,-0.0179011,-0.02057,-0.0224229,-0.023740299999999995,-0.024696899999999997,-0.0253518,-0.0257585,-0.0259482,-0.0259226,-0.0255503,-0.0247549,-0.0237947
05a973a15,MIMOSA,experiment_1.1_with_mitig,CAN,5,5,with,rcp26,medium,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.000546029,0.00113141,0.00177142,0.00243316,0.00300127,0.00343897,0.00374186,0.00395676,0.00411256,0.00421912,0.004285260000000001,0.0043161,0.00431193,0.0042514,0.00412201,0.00396562
05a973a15,MIMOSA,experiment_1.1_with_mitig,CEU,5,5,with,rcp26,medium,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.000319957,0.00067352,0.00107014,0.00148926,0.00185522,0.00214054,0.00233952,0.00248141,0.00258463,0.00265539,0.00269938,0.00271991,0.00271714,0.0026768600000000005,0.0025909,0.00248727
05a973a15,MIMOSA,experiment_1.1_with_mitig,CHN,5,5,with,rcp26,medium,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,-2.1684000000000004e-19,-0.000312902,-0.00061304,-0.00090752,-0.00118175,-0.00139661,-0.00155091,-0.00165251,-0.00172221,-0.00177157,-0.00180476,-0.00182515,-0.0018346000000000002,-0.0018333200000000003,-0.0018147299999999999,-0.00177453,-0.00172505
05a973a15,MIMOSA,experiment_1.1_with_mitig,EAF,5,5,with,rcp26,medium,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00218597,0.00453739,0.00711584,0.009788639999999998,0.0120878,0.0138618,0.0150905,0.0159629,0.0165956,0.0170284,0.0172971,0.0174225,0.0174055,0.0171596,0.0166339,0.0159989
05a973a15,MIMOSA,experiment_1.1_with_mitig,INDIA,5,5,with,rcp26,medium,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,-0.000291868,-0.000611746,-0.000968132,-0.0013426,-0.00166814,-0.00192117,-0.00209729,-0.00222272,-0.0023139,-0.00237636,-0.00241517,-0.00243328,-0.00243084,-0.0023953,-0.00231943,-0.00222791
05a973a15,MIMOSA,experiment_1.1_with_mitig,INDO,5,5,with,rcp26,medium,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,-0.000157059,-0.00034715300000000006,-0.000575695,-0.000830603,-0.00106209,-0.00124735,-0.00137873,-0.00147341,-0.00154278,-0.0015905700000000001,-0.0016203600000000002,-0.0016343,-0.00163241,-0.0016051,-0.00154701,-0.00147734
05a973a15,MIMOSA,experiment_1.1_with_mitig,JAP,5,5,with,rcp26,medium,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,2.1684000000000002e-19,0.000517861,0.0010912,0.0017353700000000002,0.00241696,0.00301269,0.00347745,0.0038017199999999998,0.00403302,0.00420133,0.00431671,0.00438845,0.00442193,0.0044174,0.00435171,0.00421155,0.00404258
05a973a15,MIMOSA,experiment_1.1_with_mitig,KOR,5,5,with,rcp26,medium,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.000991211,0.00203767,0.00316636,0.00431952,0.00530006,0.00605039,0.00656725,0.00693286,0.00719739,0.00737805,0.00749008,0.00754231,0.00753525,0.00743274,0.00721341,0.00694792
05a973a15,MIMOSA,experiment_1.1_with_mitig,ME,5,5,with,rcp26,medium,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,2.1684000000000002e-19,0.00023854699999999998,0.00048110300000000003,0.0007337290000000001,0.000983641,0.00119051,0.0013457,0.00145117,0.0015251,0.00157826,0.00161441,0.00163677,0.00164717,0.00164577,0.0016253300000000001,0.0015814699999999998,0.00152813
05a973a15,MIMOSA,experiment_1.1_with_mitig,MEX,5,5,with,rcp26,medium,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,-0.00318752,-0.00664633,-0.0104676,-0.0144543,-0.0179011,-0.02057,-0.0224229,-0.023740300000000002,-0.0246969,-0.0253518,-0.0257585,-0.0259482,-0.0259226,-0.0255503,-0.0247549,-0.023794700000000002
05a973a15,MIMOSA,experiment_1.1_with_mitig,NAF,5,5,with,rcp26,medium,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,-0.000776007,-0.0016991,-0.00279527,-0.00400677,-0.00509992,-0.00597118,-0.006587420000000001,-0.00703081,-0.00735534,-0.0075787,-0.007717909999999999,-0.00778299,-0.007774190000000001,-0.0076466,-0.00737509,-0.00704921
05a973a15,MIMOSA,experiment_1.1_with_mitig,OCE,5,5,with,rcp26,medium,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,5.42101e-20,-0.00024791,-0.000545473,-0.00090112,-0.00129608,-0.00165366,-0.00193928,-0.00214158,-0.00228726,-0.00239395,-0.00246741,-0.00251321,-0.00253462,-0.00253172,-0.00248974,-0.00240045,-0.00229331
05a973a15,MIMOSA,experiment_1.1_with_mitig,R5.2ASIA,5,5,with,rcp26,medium,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,-1.0014152343552449e-19,-0.00015081632712139322,-0.0003215295987561216,-0.0005016986206667114,-0.0006796853921744959,-0.0008286530837913926,-0.0009400813785595133,-0.0010127707447050844,-0.001059666095573378,-0.001088952473546383,-0.0011019011408898655,-0.0010998163197266716,-0.0010850935868880788,-0.0010589359392852791,-0.0010164611046146025,-0.0009560726176388265,-0.0008916218753477136
05a973a15,MIMOSA,experiment_1.1_with_mitig,R5.2LAM,5,5,with,rcp26,medium,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,-0.0031875200000000005,-0.006646329999999997,-0.010467600000000004,-0.014454300000000003,-0.017901100000000003,-0.020569999999999995,-0.02242289999999999,-0.0237403,-0.024696899999999994,-0.02535179999999999,-0.025758499999999997,-0.025948199999999994,-0.02592259999999999,-0.02555030000000001,-0.024754900000000003,-0.023794700000000005
05a973a15,MIMOSA,experiment_1.1_with_mitig,R5.2MAF,5,5,with,rcp26,medium,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,1.1053341469473964e-19,0.0008783599583854179,0.0019083395528458947,0.003142766786705169,0.004572680000986008,0.006010262121414521,0.007348637305706183,0.008511577768640166,0.009533550044774115,0.010431325642591596,0.011202168771055843,0.011848315627707212,0.012357800396767352,0.012718275859680262,0.012868468158080884,0.012759850124647946,0.012497025690219548
05a973a15,MIMOSA,experiment_1.1_with_mitig,R5.2OECD,5,5,with,rcp26,medium,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,-3.172243827007131e-20,0.0003622685631772811,0.0007432929910606659,0.001148238007414242,0.0015515164061768274,0.001877816450506747,0.0021079097976772214,0.002245058336079155,0.0023230540768080666,0.002363530995902316,0.0023757387796229054,0.002366892094609079,0.0023406692611019583,0.0022982696695800888,0.0022294737283954924,0.002129357078596066,0.0020201833643433446
05a973a15,MIMOSA,experiment_1.1_with_mitig,R5.2REF,5,5,with,rcp26,medium,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,2.1684000000000002e-19,0.000193947,0.00039411299999999997,0.0006055620000000002,0.0008175459999999998,0.000995014,0.0011292800000000003,0.00122105,0.00128564,0.0013322100000000001,0.00136393,0.00138358,0.00139273,0.0013914899999999998,0.0013735300000000002,0.00133503,0.0012882999999999996
05a973a15,MIMOSA,experiment_1.1_with_mitig,RCAM,5,5,with,rcp26,medium,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,-0.00318752,-0.00664633,-0.0104676,-0.0144543,-0.0179011,-0.02057,-0.0224229,-0.0237403,-0.0246969,-0.0253518,-0.0257585,-0.0259482,-0.0259226,-0.0255503,-0.0247549,-0.0237947
05a973a15,MIMOSA,experiment_1.1_with_mitig,RSAF,5,5,with,rcp26,medium,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00218597,0.00453739,0.00711584,0.00978864,0.012087799999999998,0.0138618,0.015090499999999998,0.0159629,0.0165956,0.0170284,0.0172971,0.0174225,0.0174055,0.0171596,0.0166339,0.0159989
05a973a15,MIMOSA,experiment_1.1_with_mitig,RSAM,5,5,with,rcp26,medium,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,-0.00318752,-0.00664633,-0.0104676,-0.014454299999999998,-0.0179011,-0.02057,-0.0224229,-0.0237403,-0.0246969,-0.025351800000000004,-0.025758499999999997,-0.0259482,-0.0259226,-0.0255503,-0.0247549,-0.0237947
05a973a15,MIMOSA,experiment_1.1_with_mitig,RSAS,5,5,with,rcp26,medium,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.000529761,0.00108088,0.0016674,0.00225944,0.0027579,0.00313659,0.00339618,0.00357923,0.00371137,0.0038014799999999994,0.00385731,0.0038833199999999996,0.00387981,0.00382874,0.00371937,0.00358676
05a973a15,MIMOSA,experiment_1.1_with_mitig,RUS,5,5,with,rcp26,medium,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,2.1684e-19,0.000193947,0.000394113,0.000605562,0.000817546,0.000995014,0.00112928,0.00122105,0.00128564,0.00133221,0.00136393,0.00138358,0.00139273,0.00139149,0.00137353,0.00133503,0.0012883
05a973a15,MIMOSA,experiment_1.1_with_mitig,SAF,5,5,with,rcp26,medium,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00135083,0.00286622,0.00458713,0.00642406,0.00804019,0.00930676,0.0101931,0.0108264,0.0112879,0.0116045,0.0118015,0.0118934,0.011881,0.011700599999999999,0.0113159,0.0108526
05a973a15,MIMOSA,experiment_1.1_with_mitig,SEAS,5,5,with,rcp26,medium,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,-0.000157059,-0.000347153,-0.000575695,-0.000830603,-0.00106209,-0.00124735,-0.00137873,-0.00147341,-0.00154278,-0.00159057,-0.00162036,-0.0016343,-0.00163241,-0.0016051000000000001,-0.0015470099999999997,-0.00147734
05a973a15,MIMOSA,experiment_1.1_with_mitig,STAN,5,5,with,rcp26,medium,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,2.1684000000000002e-19,0.000193947,0.000394113,0.000605562,0.0008175459999999999,0.000995014,0.00112928,0.00122105,0.00128564,0.00133221,0.00136393,0.00138358,0.00139273,0.00139149,0.00137353,0.00133503,0.0012883000000000003
05a973a15,MIMOSA,experiment_1.1_with_mitig,TUR,5,5,with,rcp26,medium,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,2.1684000000000002e-19,0.00023854700000000003,0.0004811029999999999,0.000733729,0.000983641,0.00119051,0.0013457,0.00145117,0.0015251,0.00157826,0.00161441,0.0016367699999999998,0.00164717,0.0016457699999999997,0.0016253300000000001,0.00158147,0.00152813
05a973a15,MIMOSA,experiment_1.1_with_mitig,UKR,5,5,with,rcp26,medium,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,2.1684e-19,0.000193947,0.000394113,0.000605562,0.000817546,0.000995014,0.00112928,0.00122105,0.00128564,0.00133221,0.00136393,0.00138358,0.00139273,0.00139149,0.00137353,0.00133503,0.0012883
05a973a15,MIMOSA,experiment_1.1_with_mitig,USA,5,5,with,rcp26,medium,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.000557711,0.0011577,0.00181568,0.00249779,0.00308459,0.00353736,0.00385099,0.00407364,0.00423514,0.00434562,0.00441421,0.00444621,0.00444188,0.0043791,0.00424494,0.00408283
05a973a15,MIMOSA,experiment_1.1_with_mitig,WAF,5,5,with,rcp26,medium,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00218597,0.00453739,0.00711584,0.00978864,0.0120878,0.0138618,0.015090500000000001,0.0159629,0.0165956,0.0170284,0.0172971,0.0174225,0.0174055,0.0171596,0.0166339,0.0159989
05a973a15,MIMOSA,experiment_1.1_with_mitig,WEU,5,5,with,rcp26,medium,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,-1.0842000000000001e-19,0.000245788,0.000518418,0.000825201,0.00115022,0.00143457,0.00165655,0.0018115,0.00192206,0.00200252,0.00205769,0.00209199,0.002108,0.00210583,0.00207442,0.0020074,0.00192663
05a973a15,MIMOSA,experiment_1.1_with_mitig,World,5,5,with,rcp26,medium,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,-3.838041592463782e-20,-0.00013818423206175584,-0.00029934561723555,-0.0004718973600250824,-0.0006360337192635077,-0.0007523295570673307,-0.0008009021953284701,-0.0007744211594897382,-0.0006823911996043996,-0.0005339964975427894,-0.00033964041834840165,-0.00011008618348449388,0.0001426139443886802,0.00040824081258520673,0.0006790210321635881,0.0009360357086128156,0.0011497641704128624
05a973a15,MIMOSA,experiment_1.1_with_mitig,BRA,5,5,with,rcp26,medium,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05a973a15,MIMOSA,experiment_1.1_with_mitig,CAN,5,5,with,rcp26,medium,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05a973a15,MIMOSA,experiment_1.1_with_mitig,CEU,5,5,with,rcp26,medium,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05a973a15,MIMOSA,experiment_1.1_with_mitig,CHN,5,5,with,rcp26,medium,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05a973a15,MIMOSA,experiment_1.1_with_mitig,EAF,5,5,with,rcp26,medium,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05a973a15,MIMOSA,experiment_1.1_with_mitig,INDIA,5,5,with,rcp26,medium,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05a973a15,MIMOSA,experiment_1.1_with_mitig,INDO,5,5,with,rcp26,medium,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05a973a15,MIMOSA,experiment_1.1_with_mitig,JAP,5,5,with,rcp26,medium,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05a973a15,MIMOSA,experiment_1.1_with_mitig,KOR,5,5,with,rcp26,medium,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05a973a15,MIMOSA,experiment_1.1_with_mitig,ME,5,5,with,rcp26,medium,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05a973a15,MIMOSA,experiment_1.1_with_mitig,MEX,5,5,with,rcp26,medium,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05a973a15,MIMOSA,experiment_1.1_with_mitig,NAF,5,5,with,rcp26,medium,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05a973a15,MIMOSA,experiment_1.1_with_mitig,OCE,5,5,with,rcp26,medium,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
