Param hash,Model,Scenario,Region,Damage quantile,SLR quantile,SLR adaptation,Target,Discounting,Variable,Unit,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
1622b95c9,MIMOSA,experiment_2.2,BRA,5,5,with,cba,high,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,-0.00373,-0.00799,-0.0127,-0.01782,-0.02333,-0.02921,-0.03535,-0.04176,-0.04848,-0.05556,-0.06296,-0.07066,-0.0786,-0.08679,-0.09524,-0.10396
1622b95c9,MIMOSA,experiment_2.2,CAN,5,5,with,cba,high,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00072,0.00152,0.0024,0.00335,0.00437,0.00546,0.0066,0.00779,0.00904,0.01035,0.01171,0.01312,0.01458,0.01609,0.01764,0.01923
1622b95c9,MIMOSA,experiment_2.2,CEU,5,5,with,cba,high,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00041,0.00088,0.0014,0.00196,0.00256,0.0032,0.00387,0.00456,0.0053,0.00607,0.00688,0.00773,0.00861,0.00953,0.01047,0.01145
1622b95c9,MIMOSA,experiment_2.2,CHN,5,5,with,cba,high,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,-0.0,-0.00026,-0.00051,-0.00073,-0.00091,-0.00106,-0.00117,-0.00123,-0.00126,-0.00126,-0.00123,-0.00117,-0.00108,-0.00096,-0.00081,-0.00063,-0.00043
1622b95c9,MIMOSA,experiment_2.2,EAF,5,5,with,cba,high,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,-0.0,0.00252,0.00537,0.00849,0.01186,0.01546,0.01927,0.02324,0.02735,0.03166,0.03617,0.04087,0.04575,0.05077,0.05594,0.06126,0.06674
1622b95c9,MIMOSA,experiment_2.2,INDIA,5,5,with,cba,high,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,-0.00029,-0.00063,-0.00101,-0.00143,-0.00187,-0.00235,-0.00285,-0.00336,-0.0039,-0.00447,-0.00507,-0.00569,-0.00633,-0.00699,-0.00768,-0.00838
1622b95c9,MIMOSA,experiment_2.2,INDO,5,5,with,cba,high,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00012,0.00022,0.0003,0.00039,0.00047,0.00057,0.00069,0.00082,0.00096,0.00109,0.00122,0.00135,0.00149,0.00163,0.00178,0.00191
1622b95c9,MIMOSA,experiment_2.2,JAP,5,5,with,cba,high,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00069,0.00149,0.00239,0.00338,0.00447,0.00565,0.00691,0.00823,0.00963,0.01111,0.01267,0.0143,0.016,0.01775,0.01957,0.02145
1622b95c9,MIMOSA,experiment_2.2,KOR,5,5,with,cba,high,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00126,0.00266,0.00416,0.00577,0.00748,0.00927,0.01113,0.01306,0.01507,0.01716,0.01933,0.02157,0.02387,0.02623,0.02865,0.03114
1622b95c9,MIMOSA,experiment_2.2,ME,5,5,with,cba,high,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,-0.0,0.00039,0.00081,0.00125,0.00172,0.00221,0.00273,0.00326,0.00382,0.0044,0.005,0.00561,0.00624,0.00689,0.00755,0.00823,0.00892
1622b95c9,MIMOSA,experiment_2.2,MEX,5,5,with,cba,high,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,-0.00373,-0.00799,-0.0127,-0.01782,-0.02333,-0.02921,-0.03535,-0.04176,-0.04848,-0.05556,-0.06296,-0.07066,-0.0786,-0.08679,-0.09524,-0.10396
1622b95c9,MIMOSA,experiment_2.2,NAF,5,5,with,cba,high,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,-0.00072,-0.00166,-0.00282,-0.00416,-0.00568,-0.00737,-0.00919,-0.01113,-0.01323,-0.01549,-0.01791,-0.02046,-0.02314,-0.02593,-0.02886,-0.03191
1622b95c9,MIMOSA,experiment_2.2,OCE,5,5,with,cba,high,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,-0.00021,-0.0005,-0.00086,-0.00128,-0.00176,-0.00229,-0.00286,-0.00348,-0.00414,-0.00486,-0.00563,-0.00644,-0.0073,-0.00819,-0.00913,-0.0101
1622b95c9,MIMOSA,experiment_2.2,R5.2ASIA,5,5,with,cba,high,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,-0.0,-6e-05,-0.00015,-0.00023,-0.00029,-0.00034,-0.00038,-0.00039,-0.00039,-0.00037,-0.00036,-0.00034,-0.0003,-0.00026,-0.0002,-0.00013,-6e-05
1622b95c9,MIMOSA,experiment_2.2,R5.2LAM,5,5,with,cba,high,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,-0.00373,-0.00799,-0.0127,-0.01782,-0.02333,-0.02921,-0.03535,-0.04176,-0.04848,-0.05556,-0.06296,-0.07066,-0.0786,-0.08679,-0.09524,-0.10396
1622b95c9,MIMOSA,experiment_2.2,R5.2MAF,5,5,with,cba,high,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,-0.0,0.00093,0.00205,0.00338,0.00496,0.00686,0.0091,0.01168,0.01459,0.01781,0.02138,0.02526,0.02941,0.03377,0.03835,0.04313,0.048
1622b95c9,MIMOSA,experiment_2.2,R5.2OECD,5,5,with,cba,high,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,-0.0,0.00049,0.00104,0.00164,0.00229,0.00298,0.00371,0.00446,0.00524,0.00605,0.00689,0.00777,0.00867,0.0096,0.01055,0.01153,0.01253
1622b95c9,MIMOSA,experiment_2.2,R5.2REF,5,5,with,cba,high,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00026,0.00054,0.00084,0.00116,0.00149,0.00183,0.00218,0.00254,0.00292,0.00331,0.0037,0.00411,0.00453,0.00496,0.00539,0.00584
1622b95c9,MIMOSA,experiment_2.2,RCAM,5,5,with,cba,high,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,-0.00373,-0.00799,-0.0127,-0.01782,-0.02333,-0.02921,-0.03535,-0.04176,-0.04848,-0.05556,-0.06296,-0.07066,-0.0786,-0.08679,-0.09524,-0.10396
1622b95c9,MIMOSA,experiment_2.2,RSAF,5,5,with,cba,high,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,-0.0,0.00252,0.00537,0.00849,0.01186,0.01546,0.01927,0.02324,0.02735,0.03166,0.03617,0.04087,0.04575,0.05077,0.05594,0.06126,0.06674
1622b95c9,MIMOSA,experiment_2.2,RSAM,5,5,with,cba,high,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,-0.00373,-0.00799,-0.0127,-0.01782,-0.02333,-0.02921,-0.03535,-0.04176,-0.04848,-0.05556,-0.06296,-0.07066,-0.0786,-0.08679,-0.09524,-0.10396
1622b95c9,MIMOSA,experiment_2.2,RSAS,5,5,with,cba,high,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00059,0.00122,0.0019,0.00261,0.00335,0.00412,0.00491,0.00571,0.00654,0.00739,0.00827,0.00917,0.01009,0.01103,0.01198,0.01296
1622b95c9,MIMOSA,experiment_2.2,RUS,5,5,with,cba,high,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00026,0.00054,0.00084,0.00116,0.00149,0.00183,0.00218,0.00254,0.00292,0.00331,0.0037,0.00411,0.00453,0.00496,0.00539,0.00584
1622b95c9,MIMOSA,experiment_2.2,SAF,5,5,with,cba,high,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00166,0.00363,0.00588,0.00838,0.01114,0.01413,0.01732,0.02069,0.02427,0.02807,0.03208,0.03627,0.04064,0.04517,0.04987,0.05475
1622b95c9,MIMOSA,experiment_2.2,SEAS,5,5,with,cba,high,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00012,0.00022,0.0003,0.00039,0.00047,0.00057,0.00069,0.00082,0.00096,0.00109,0.00122,0.00135,0.00149,0.00163,0.00178,0.00191
1622b95c9,MIMOSA,experiment_2.2,STAN,5,5,with,cba,high,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00026,0.00054,0.00084,0.00116,0.00149,0.00183,0.00218,0.00254,0.00292,0.00331,0.0037,0.00411,0.00453,0.00496,0.00539,0.00584
1622b95c9,MIMOSA,experiment_2.2,TUR,5,5,with,cba,high,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,-0.0,0.00039,0.00081,0.00125,0.00172,0.00221,0.00273,0.00326,0.00382,0.0044,0.005,0.00561,0.00624,0.00689,0.00755,0.00823,0.00892
1622b95c9,MIMOSA,experiment_2.2,UKR,5,5,with,cba,high,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00026,0.00054,0.00084,0.00116,0.00149,0.00183,0.00218,0.00254,0.00292,0.00331,0.0037,0.00411,0.00453,0.00496,0.00539,0.00584
1622b95c9,MIMOSA,experiment_2.2,USA,5,5,with,cba,high,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,-0.0,0.00069,0.00147,0.00233,0.00325,0.00425,0.0053,0.00641,0.00756,0.00877,0.01003,0.01135,0.01272,0.01414,0.0156,0.0171,0.01864
1622b95c9,MIMOSA,experiment_2.2,WAF,5,5,with,cba,high,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,-0.0,0.00252,0.00537,0.00849,0.01186,0.01546,0.01927,0.02324,0.02735,0.03166,0.03617,0.04087,0.04575,0.05077,0.05594,0.06126,0.06674
1622b95c9,MIMOSA,experiment_2.2,WEU,5,5,with,cba,high,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.0003,0.00064,0.00103,0.00146,0.00193,0.00243,0.00297,0.00352,0.00411,0.00474,0.00539,0.00608,0.00679,0.00753,0.00829,0.00908
1622b95c9,MIMOSA,experiment_2.2,World,5,5,with,cba,high,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,-0.0,-9e-05,-0.00021,-0.00033,-0.00044,-0.00052,-0.00055,-0.00051,-0.00037,-0.00012,0.00027,0.0008,0.00148,0.00232,0.00334,0.00454,0.00582
1622b95c9,MIMOSA,experiment_2.2,BRA,5,5,with,cba,high,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00017,0.00035,0.00054,0.00074,0.00095,0.00117,0.0014,0.00164,0.00189,0.00214,0.00241,0.00267,0.00295,0.00323,0.00352,0.00382
1622b95c9,MIMOSA,experiment_2.2,CAN,5,5,with,cba,high,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00026,0.00053,0.00082,0.00112,0.00144,0.00178,0.00212,0.00249,0.00286,0.00325,0.00364,0.00405,0.00447,0.0049,0.00534,0.00578
1622b95c9,MIMOSA,experiment_2.2,CEU,5,5,with,cba,high,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,5e-05,0.00011,0.00015,0.00019,0.00022,0.00025,0.00026,0.00027,0.00027,0.00028,0.00028,0.00028,0.00028,0.00028,0.00028,0.00028
1622b95c9,MIMOSA,experiment_2.2,CHN,5,5,with,cba,high,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00039,0.0008,0.00124,0.0017,0.00219,0.00269,0.00322,0.00377,0.00434,0.00493,0.00553,0.00615,0.00679,0.00744,0.0081,0.00878
1622b95c9,MIMOSA,experiment_2.2,EAF,5,5,with,cba,high,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,-0.00025,-0.00051,-0.0008,-0.00109,-0.0014,-0.00173,-0.00207,-0.00242,-0.00279,-0.00316,-0.00355,-0.00395,-0.00436,-0.00477,-0.0052,-0.00564
1622b95c9,MIMOSA,experiment_2.2,INDIA,5,5,with,cba,high,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.0002,0.00041,0.00063,0.00086,0.00111,0.00137,0.00164,0.00192,0.00221,0.0025,0.00281,0.00313,0.00345,0.00378,0.00412,0.00446
1622b95c9,MIMOSA,experiment_2.2,INDO,5,5,with,cba,high,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00114,0.00235,0.00363,0.00498,0.0064,0.00789,0.00944,0.01104,0.01271,0.01442,0.01619,0.018,0.01986,0.02176,0.02371,0.0257
1622b95c9,MIMOSA,experiment_2.2,JAP,5,5,with,cba,high,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00027,0.00056,0.00086,0.00119,0.00153,0.00188,0.00225,0.00263,0.00303,0.00344,0.00386,0.00429,0.00474,0.00519,0.00565,0.00613
1622b95c9,MIMOSA,experiment_2.2,KOR,5,5,with,cba,high,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00034,0.0007,0.00108,0.00148,0.0019,0.00235,0.00281,0.00328,0.00378,0.00429,0.00481,0.00535,0.00591,0.00647,0.00705,0.00764
1622b95c9,MIMOSA,experiment_2.2,ME,5,5,with,cba,high,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00041,0.00084,0.00129,0.00178,0.00228,0.00281,0.00336,0.00394,0.00453,0.00514,0.00577,0.00642,0.00708,0.00776,0.00846,0.00916
1622b95c9,MIMOSA,experiment_2.2,MEX,5,5,with,cba,high,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00017,0.00035,0.00054,0.00074,0.00095,0.00117,0.0014,0.00164,0.00189,0.00214,0.00241,0.00267,0.00295,0.00323,0.00352,0.00382
1622b95c9,MIMOSA,experiment_2.2,NAF,5,5,with,cba,high,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00076,0.00158,0.00244,0.00335,0.00431,0.00531,0.00635,0.00743,0.00855,0.0097,0.01089,0.01211,0.01336,0.01465,0.01595,0.01729
1622b95c9,MIMOSA,experiment_2.2,OCE,5,5,with,cba,high,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.0003,0.00062,0.00096,0.00132,0.0017,0.0021,0.00251,0.00293,0.00338,0.00383,0.0043,0.00478,0.00528,0.00578,0.0063,0.00683
1622b95c9,MIMOSA,experiment_2.2,R5.2ASIA,5,5,with,cba,high,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00041,0.00086,0.00132,0.00182,0.00234,0.00287,0.00343,0.004,0.00458,0.00517,0.00578,0.00639,0.007,0.00763,0.00826,0.00889
1622b95c9,MIMOSA,experiment_2.2,R5.2LAM,5,5,with,cba,high,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00017,0.00035,0.00054,0.00074,0.00095,0.00117,0.0014,0.00164,0.00189,0.00214,0.00241,0.00267,0.00295,0.00323,0.00352,0.00382
1622b95c9,MIMOSA,experiment_2.2,R5.2MAF,5,5,with,cba,high,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00026,0.0005,0.00073,0.00092,0.00105,0.00112,0.00113,0.00108,0.00097,0.00081,0.0006,0.00035,8e-05,-0.00023,-0.00055,-0.00087
1622b95c9,MIMOSA,experiment_2.2,R5.2OECD,5,5,with,cba,high,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,9e-05,0.00019,0.0003,0.00042,0.00054,0.00067,0.0008,0.00093,0.00107,0.00121,0.00136,0.00151,0.00167,0.00182,0.00198,0.00215
1622b95c9,MIMOSA,experiment_2.2,R5.2REF,5,5,with,cba,high,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00012,0.00025,0.00038,0.00053,0.00068,0.00083,0.001,0.00117,0.00134,0.00153,0.00171,0.0019,0.0021,0.0023,0.00251,0.00272
1622b95c9,MIMOSA,experiment_2.2,RCAM,5,5,with,cba,high,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00017,0.00035,0.00054,0.00074,0.00095,0.00117,0.0014,0.00164,0.00189,0.00214,0.00241,0.00267,0.00295,0.00323,0.00352,0.00382
1622b95c9,MIMOSA,experiment_2.2,RSAF,5,5,with,cba,high,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,-0.00025,-0.00051,-0.0008,-0.00109,-0.0014,-0.00173,-0.00207,-0.00242,-0.00279,-0.00316,-0.00355,-0.00395,-0.00436,-0.00477,-0.0052,-0.00564
1622b95c9,MIMOSA,experiment_2.2,RSAM,5,5,with,cba,high,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00017,0.00035,0.00054,0.00074,0.00095,0.00117,0.0014,0.00164,0.00189,0.00214,0.00241,0.00267,0.00295,0.00323,0.00352,0.00382
1622b95c9,MIMOSA,experiment_2.2,RSAS,5,5,with,cba,high,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1622b95c9,MIMOSA,experiment_2.2,RUS,5,5,with,cba,high,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00012,0.00025,0.00038,0.00053,0.00068,0.00083,0.001,0.00117,0.00134,0.00153,0.00171,0.0019,0.0021,0.0023,0.00251,0.00272
1622b95c9,MIMOSA,experiment_2.2,SAF,5,5,with,cba,high,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00022,0.00045,0.0007,0.00096,0.00124,0.00152,0.00182,0.00213,0.00245,0.00278,0.00312,0.00348,0.00383,0.0042,0.00458,0.00496
1622b95c9,MIMOSA,experiment_2.2,SEAS,5,5,with,cba,high,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00114,0.00235,0.00363,0.00498,0.0064,0.00789,0.00944,0.01104,0.01271,0.01442,0.01619,0.018,0.01986,0.02176,0.02371,0.0257
1622b95c9,MIMOSA,experiment_2.2,STAN,5,5,with,cba,high,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00012,0.00025,0.00038,0.00053,0.00068,0.00083,0.001,0.00117,0.00134,0.00153,0.00171,0.0019,0.0021,0.0023,0.00251,0.00272
1622b95c9,MIMOSA,experiment_2.2,TUR,5,5,with,cba,high,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00041,0.00084,0.00129,0.00178,0.00228,0.00281,0.00336,0.00394,0.00453,0.00514,0.00577,0.00642,0.00708,0.00776,0.00846,0.00916
1622b95c9,MIMOSA,experiment_2.2,UKR,5,5,with,cba,high,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00012,0.00025,0.00038,0.00053,0.00068,0.00083,0.001,0.00117,0.00134,0.00153,0.00171,0.0019,0.0021,0.0023,0.00251,0.00272
1622b95c9,MIMOSA,experiment_2.2,USA,5,5,with,cba,high,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00011,0.00023,0.00036,0.0005,0.00064,0.00079,0.00094,0.0011,0.00127,0.00144,0.00161,0.0018,0.00198,0.00217,0.00237,0.00256
1622b95c9,MIMOSA,experiment_2.2,WAF,5,5,with,cba,high,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,-0.00025,-0.00051,-0.0008,-0.00109,-0.0014,-0.00173,-0.00207,-0.00242,-0.00279,-0.00316,-0.00355,-0.00395,-0.00436,-0.00477,-0.0052,-0.00564
1622b95c9,MIMOSA,experiment_2.2,WEU,5,5,with,cba,high,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,1e-05,2e-05,2e-05,3e-05,4e-05,4e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05
1622b95c9,MIMOSA,experiment_2.2,World,5,5,with,cba,high,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00026,0.00056,0.00087,0.0012,0.00154,0.00188,0.00221,0.00254,0.00284,0.00313,0.0034,0.00364,0.00386,0.00405,0.00421,0.00437
1622b95c9,MIMOSA,experiment_2.2,BRA,5,5,with,cba,high,Damage Cost|Non-SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,-0.0039,-0.00833,-0.01324,-0.01856,-0.02428,-0.03038,-0.03675,-0.0434,-0.05037,-0.0577,-0.06537,-0.07333,-0.08155,-0.09002,-0.09876,-0.10778
1622b95c9,MIMOSA,experiment_2.2,CAN,5,5,with,cba,high,Damage Cost|Non-SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00046,0.00099,0.00158,0.00223,0.00293,0.00369,0.00448,0.00531,0.00618,0.0071,0.00806,0.00907,0.01011,0.01119,0.0123,0.01345
1622b95c9,MIMOSA,experiment_2.2,CEU,5,5,with,cba,high,Damage Cost|Non-SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00035,0.00077,0.00124,0.00176,0.00234,0.00295,0.00361,0.00429,0.00502,0.00579,0.0066,0.00745,0.00833,0.00925,0.01019,0.01117
1622b95c9,MIMOSA,experiment_2.2,CHN,5,5,with,cba,high,Damage Cost|Non-SLR|Percentage of GDP,Relative (between 0 and 1),,,-0.0,-0.00065,-0.00131,-0.00197,-0.00261,-0.00324,-0.00386,-0.00446,-0.00504,-0.0056,-0.00615,-0.0067,-0.00723,-0.00774,-0.00824,-0.00873,-0.00921
1622b95c9,MIMOSA,experiment_2.2,EAF,5,5,with,cba,high,Damage Cost|Non-SLR|Percentage of GDP,Relative (between 0 and 1),,,-0.0,0.00277,0.00588,0.00929,0.01295,0.01686,0.021,0.02531,0.02978,0.03444,0.03933,0.04442,0.0497,0.05513,0.06071,0.06646,0.07237
1622b95c9,MIMOSA,experiment_2.2,INDIA,5,5,with,cba,high,Damage Cost|Non-SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,-0.00049,-0.00104,-0.00164,-0.00229,-0.00299,-0.00372,-0.00448,-0.00528,-0.00611,-0.00697,-0.00788,-0.00882,-0.00978,-0.01077,-0.0118,-0.01285
1622b95c9,MIMOSA,experiment_2.2,INDO,5,5,with,cba,high,Damage Cost|Non-SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,-0.00101,-0.00213,-0.00333,-0.00459,-0.00593,-0.00732,-0.00875,-0.01022,-0.01174,-0.01333,-0.01496,-0.01665,-0.01837,-0.02013,-0.02193,-0.02378
1622b95c9,MIMOSA,experiment_2.2,JAP,5,5,with,cba,high,Damage Cost|Non-SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00042,0.00093,0.00152,0.00219,0.00295,0.00377,0.00466,0.0056,0.0066,0.00767,0.00881,0.01001,0.01126,0.01256,0.01391,0.01532
1622b95c9,MIMOSA,experiment_2.2,KOR,5,5,with,cba,high,Damage Cost|Non-SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00093,0.00196,0.00309,0.00429,0.00557,0.00693,0.00833,0.00978,0.01129,0.01287,0.01452,0.01622,0.01796,0.01976,0.0216,0.0235
1622b95c9,MIMOSA,experiment_2.2,ME,5,5,with,cba,high,Damage Cost|Non-SLR|Percentage of GDP,Relative (between 0 and 1),,,-0.0,-1e-05,-3e-05,-4e-05,-6e-05,-7e-05,-9e-05,-0.0001,-0.00012,-0.00013,-0.00015,-0.00016,-0.00018,-0.00019,-0.00021,-0.00022,-0.00024
1622b95c9,MIMOSA,experiment_2.2,MEX,5,5,with,cba,high,Damage Cost|Non-SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,-0.0039,-0.00833,-0.01324,-0.01856,-0.02428,-0.03038,-0.03675,-0.0434,-0.05037,-0.0577,-0.06537,-0.07333,-0.08155,-0.09002,-0.09876,-0.10778
1622b95c9,MIMOSA,experiment_2.2,NAF,5,5,with,cba,high,Damage Cost|Non-SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,-0.00148,-0.00324,-0.00526,-0.00751,-0.00999,-0.01268,-0.01554,-0.01857,-0.02178,-0.02519,-0.0288,-0.03258,-0.0365,-0.04058,-0.04481,-0.0492
1622b95c9,MIMOSA,experiment_2.2,OCE,5,5,with,cba,high,Damage Cost|Non-SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,-0.00052,-0.00113,-0.00182,-0.0026,-0.00346,-0.00439,-0.00537,-0.00641,-0.00752,-0.00869,-0.00993,-0.01123,-0.01258,-0.01398,-0.01543,-0.01693
1622b95c9,MIMOSA,experiment_2.2,R5.2ASIA,5,5,with,cba,high,Damage Cost|Non-SLR|Percentage of GDP,Relative (between 0 and 1),,,-0.0,-0.00048,-0.00101,-0.00155,-0.00211,-0.00268,-0.00325,-0.00382,-0.00439,-0.00496,-0.00553,-0.00611,-0.00669,-0.00726,-0.00783,-0.00839,-0.00895
1622b95c9,MIMOSA,experiment_2.2,R5.2LAM,5,5,with,cba,high,Damage Cost|Non-SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,-0.0039,-0.00833,-0.01324,-0.01856,-0.02428,-0.03038,-0.03675,-0.0434,-0.05037,-0.0577,-0.06537,-0.07333,-0.08155,-0.09002,-0.09876,-0.10778
1622b95c9,MIMOSA,experiment_2.2,R5.2MAF,5,5,with,cba,high,Damage Cost|Non-SLR|Percentage of GDP,Relative (between 0 and 1),,,-0.0,0.00068,0.00155,0.00265,0.00404,0.00581,0.00798,0.01055,0.01351,0.01684,0.02056,0.02466,0.02906,0.03369,0.03857,0.04368,0.04887
1622b95c9,MIMOSA,experiment_2.2,R5.2OECD,5,5,with,cba,high,Damage Cost|Non-SLR|Percentage of GDP,Relative (between 0 and 1),,,-0.0,0.00039,0.00084,0.00134,0.00187,0.00244,0.00304,0.00366,0.00431,0.00498,0.00568,0.00641,0.00716,0.00794,0.00873,0.00955,0.01038
1622b95c9,MIMOSA,experiment_2.2,R5.2REF,5,5,with,cba,high,Damage Cost|Non-SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00014,0.0003,0.00046,0.00063,0.00081,0.00099,0.00118,0.00138,0.00157,0.00178,0.00199,0.00221,0.00243,0.00266,0.00288,0.00312
1622b95c9,MIMOSA,experiment_2.2,RCAM,5,5,with,cba,high,Damage Cost|Non-SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,-0.0039,-0.00833,-0.01324,-0.01856,-0.02428,-0.03038,-0.03675,-0.0434,-0.05037,-0.0577,-0.06537,-0.07333,-0.08155,-0.09002,-0.09876,-0.10778
1622b95c9,MIMOSA,experiment_2.2,RSAF,5,5,with,cba,high,Damage Cost|Non-SLR|Percentage of GDP,Relative (between 0 and 1),,,-0.0,0.00277,0.00588,0.00929,0.01295,0.01686,0.021,0.02531,0.02978,0.03444,0.03933,0.04442,0.0497,0.05513,0.06071,0.06646,0.07237
1622b95c9,MIMOSA,experiment_2.2,RSAM,5,5,with,cba,high,Damage Cost|Non-SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,-0.0039,-0.00833,-0.01324,-0.01856,-0.02428,-0.03038,-0.03675,-0.0434,-0.05037,-0.0577,-0.06537,-0.07333,-0.08155,-0.09002,-0.09876,-0.10778
1622b95c9,MIMOSA,experiment_2.2,RSAS,5,5,with,cba,high,Damage Cost|Non-SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00059,0.00122,0.0019,0.00261,0.00335,0.00412,0.00491,0.00571,0.00654,0.00739,0.00827,0.00917,0.01009,0.01103,0.01198,0.01296
